Unnamed: 0,num_rooms,size_sqft,age,num_bathrooms
796,9,5085,29,1
2416,9,3000,85,2
7170,8,6490,74,3
6139,4,6132,22,1
785,6,6092,13,4
7067,6,9247,4,3
3158,5,6834,3,4
123,6,1306,65,4
9457,4,8349,57,1
9246,6,6509,0,2
2172,5,9233,70,3
2169,6,1516,59,4
6880,1,8813,0,1
4009,8,9193,3,4
9296,9,2263,16,3
4340,8,9345,4,1
910,5,4788,83,1
6268,3,4107,15,2
7771,3,5829,42,3
2309,1,3631,20,1
9658,9,6596,34,1
3634,6,1152,88,3
1257,6,8448,23,4
6591,9,8266,84,1
4458,9,6272,42,3
6133,3,7063,84,3
1178,3,9606,65,4
4652,4,8848,24,2
6218,1,3990,53,4
3650,8,3645,35,3
442,7,6120,73,2
3415,9,5807,26,2
1399,1,2026,44,4
1457,2,5316,51,3
7524,5,8951,53,3
5744,2,2160,23,3
1054,3,9236,19,3
8998,9,8640,40,4
3275,3,6687,19,4
1463,1,8705,98,3
3699,3,983,38,1
3759,9,7348,17,3
929,3,9022,54,1
5511,8,2860,68,1
6468,5,2562,21,4
8412,5,2676,64,2
1829,7,6752,41,3
2928,7,872,71,2
8295,2,7703,23,2
6538,1,6340,56,3
4221,8,7655,69,3
3546,4,1146,71,3
5598,2,8520,71,1
8937,6,6089,65,1
7318,1,9317,34,3
8350,3,5215,41,4
2011,9,7299,32,2
913,6,3555,26,1
8248,6,4406,29,3
7265,6,7792,55,3
3219,5,4897,29,3
2606,9,6746,72,2
3264,1,4645,0,4
4928,6,2724,23,2
8661,1,3771,73,1
6564,7,895,97,1
8129,4,6210,54,2
6,7,8329,8,3
2980,7,2541,0,4
6583,8,2665,91,2
3361,1,5924,3,1
4774,9,8171,6,4
1943,2,4067,72,3
7452,4,2220,98,2
5499,4,830,73,1
1635,7,6477,91,4
1141,3,4505,26,2
2041,8,3401,1,3
6703,6,5044,89,4
7818,2,3953,69,1
2070,9,5852,12,3
3134,4,9495,56,4
5160,7,452,11,1
8331,1,5923,85,4
5275,6,7963,24,3
2242,5,6803,13,1
1474,8,9247,80,3
8590,3,2152,91,4
1889,3,8004,93,3
3435,9,350,98,1
7593,1,8719,17,4
7745,4,9341,5,3
3705,6,7743,27,1
2021,1,2005,21,4
4020,4,7094,9,2
8830,6,7848,91,4
8443,4,3659,42,3
3500,3,7031,53,3
2658,7,2680,61,3
8456,8,4980,7,4
6888,7,5316,28,2
1130,9,2305,78,1
5557,2,8815,22,3
7358,7,3791,23,3
1819,8,5058,34,4
7538,8,3564,73,3
9386,9,4280,92,3
4318,7,8114,26,2
9604,5,5932,72,2
4144,4,1089,12,1
4669,1,1480,12,3
1236,8,6930,20,4
5476,7,3796,16,2
9836,7,6271,31,3
1856,8,3781,22,1
2282,4,1007,81,2
8693,2,727,57,4
9320,8,8982,75,3
4093,8,4045,0,4
7061,6,7713,73,3
5200,2,1178,24,4
6401,6,3001,4,3
9929,9,1133,8,1
3421,1,4523,63,4
9269,5,8387,96,2
386,4,4752,80,4
8548,5,9606,94,1
1628,7,9590,34,3
3585,7,3410,1,4
7412,5,3244,89,2
2714,3,9551,93,2
7171,9,1574,57,2
8435,2,2322,58,1
9321,6,3108,60,2
5659,3,3116,10,4
3189,3,7130,56,1
9968,5,8859,31,2
4305,3,1385,27,2
909,1,559,4,4
5385,1,5561,36,3
1996,5,3726,66,1
1866,1,2835,15,4
1842,7,2862,87,1
2497,3,958,45,2
201,9,5488,65,3
7905,1,1496,35,2
7724,2,4662,69,1
5054,2,5934,48,3
5889,7,4796,84,3
4006,8,2342,42,3
9901,3,9367,37,1
2702,5,8162,6,2
3449,1,6385,56,2
331,5,4344,25,4
7139,3,7460,72,1
8960,7,1782,35,4
9819,4,5704,7,1
7176,4,1847,10,1
2459,2,2665,47,2
1774,2,9096,22,2
6628,1,2693,67,2
7596,1,8916,57,2
7986,7,3559,55,1
2686,9,3435,54,4
9147,5,920,10,1
989,2,7960,39,2
9046,2,8751,96,4
8348,1,950,26,2
8875,5,6966,3,3
8550,8,7516,78,4
5806,1,6471,12,3
8733,6,6005,23,3
8697,1,2734,82,3
6574,1,5828,5,1
3052,7,456,41,1
8637,8,4733,51,4
5462,5,1706,27,3
173,8,4315,38,3
4954,8,9740,50,1
4615,4,2183,32,3
3321,6,9892,6,2
7065,2,9700,41,3
6246,6,522,64,3
6745,9,1014,52,4
3372,4,5756,60,2
6048,2,837,66,2
3311,5,7458,57,3
7416,9,3872,31,3
7293,9,5941,4,2
7584,7,4899,44,2
9377,5,6475,10,4
8811,4,9396,3,3
8160,5,8716,97,4
4679,5,2767,59,4
3403,1,8448,81,2
18,2,9249,9,1
3691,5,2347,42,2
8654,6,4182,66,3
4096,3,8951,7,4
3628,7,5901,57,4
8862,4,5638,70,3
2174,4,5382,28,4
1356,2,2090,68,1
5002,2,9076,97,2
7391,1,1937,28,2
6922,2,2851,66,3
5823,6,1758,65,3
9502,6,6979,57,1
5670,5,3983,24,1
3112,3,1622,6,1
182,1,9566,7,2
3642,3,1208,4,4
8857,8,5989,32,3
1812,9,6125,86,4
7875,2,1952,56,2
8497,1,8088,54,4
4912,8,9170,48,4
5668,4,9000,89,4
8542,1,6089,29,3
1800,6,4376,57,1
9251,7,8923,64,2
2429,1,6713,45,1
5482,1,5399,28,1
6761,9,1478,37,2
9839,7,5169,32,2
9635,7,9155,66,4
1968,6,7247,81,2
8339,4,9669,71,3
8141,2,861,99,3
7696,9,3434,71,3
7541,8,8481,67,2
4987,3,9605,35,2
9756,4,9052,36,4
4650,7,6763,75,3
1159,2,9283,60,2
1213,7,3060,3,2
7336,4,2616,86,1
1325,2,2215,82,3
7512,8,3386,1,3
7580,7,5366,95,1
4796,7,9381,55,2
6796,4,3796,5,2
5808,5,3969,66,4
5943,7,7874,69,2
9283,9,5500,99,1
8144,4,9898,21,1
1455,6,2865,11,4
5410,3,2223,3,2
7129,8,2260,78,3
8892,7,7315,15,4
4962,3,4160,23,3
2800,8,5800,21,3
1644,9,6978,52,1
2140,5,899,13,2
4536,9,7351,23,1
4457,9,9079,95,2
8951,6,310,62,1
5586,9,5958,70,3
4378,3,2250,15,2
729,9,3853,12,3
4357,2,9156,60,1
7748,2,5240,57,1
6716,5,6984,7,2
1936,6,4295,52,2
3793,9,3821,27,3
3736,1,2883,51,3
2261,9,2360,66,1
4005,9,7027,56,3
1110,6,9568,46,3
9028,2,3756,11,3
5480,7,7795,66,2
2998,1,5681,80,4
2394,9,4078,44,4
1185,3,7150,16,4
2007,4,8559,40,3
193,4,9139,73,3
5611,7,993,20,1
2901,9,4523,41,3
578,1,6906,29,2
6219,6,3566,96,3
5525,1,9664,99,1
771,6,5430,92,4
7839,7,8990,28,4
2395,8,2140,48,4
1478,4,1681,81,4
1846,8,9489,6,1
9108,4,4265,59,3
4274,9,326,71,2
3740,3,7360,80,1
4600,5,6154,41,2
8087,1,6877,63,4
8710,8,2833,38,1
6676,7,472,42,1
6375,9,9854,45,2
8124,7,1297,82,4
9538,3,835,11,4
4915,4,8434,53,3
2073,3,1391,88,4
4754,7,7509,0,3
1896,2,8265,94,1
8552,2,1725,76,2
6702,2,8189,86,4
6317,8,4980,80,3
3659,5,4530,80,1
6581,5,7336,96,2
2379,7,1881,58,3
1447,2,4263,13,1
342,8,5420,75,2
5127,8,4248,90,2
3136,6,4924,62,1
2527,9,7029,26,3
727,1,4937,94,1
4577,7,6274,11,1
976,2,3111,94,2
8391,7,2218,35,4
5443,6,7418,88,4
9034,2,3152,98,3
3516,5,3773,81,2
7975,8,1366,80,3
9787,1,9127,40,3
3940,2,4697,94,1
1299,2,8782,94,3
9764,6,2202,86,3
1348,4,3284,10,4
660,8,1134,86,2
5886,9,3852,15,3
1492,8,3516,21,1
9946,5,822,45,3
4589,1,4963,44,2
8530,9,505,68,2
5154,4,7457,60,2
2315,9,8037,0,2
9614,9,6786,78,4
9577,9,7384,82,4
7024,5,3002,26,1
1085,8,2445,98,2
2524,7,4272,93,2
8968,3,9314,50,2
5374,3,4267,7,1
3198,2,7099,24,1
5751,8,2427,59,1
4008,8,6789,22,1
5717,6,6331,39,2
6657,5,2261,52,4
9357,8,7163,59,2
8790,7,5832,85,2
67,9,376,52,2
7923,2,4320,84,4
40,5,7003,24,2
2269,9,8667,34,4
2381,2,8139,61,3
7341,7,5005,3,1
9961,7,1898,67,3
4916,4,8862,1,4
5322,2,4510,64,2
5773,9,3800,98,2
6232,1,6867,59,1
6963,1,5644,58,1
3447,4,7300,85,2
6816,4,5211,77,4
2367,1,9870,64,3
7981,1,8094,91,3
8166,6,8369,42,4
2512,8,3234,92,3
9619,2,6024,45,3
2723,7,6521,8,4
5948,8,3064,1,3
9185,1,1397,42,2
9004,8,1003,52,1
1143,1,3843,3,3
9736,1,1886,34,4
7222,6,9475,25,2
8292,6,5740,90,1
9220,6,8886,90,2
4728,4,9616,45,3
5494,8,2327,89,2
5755,4,8651,18,2
7562,7,9149,44,3
3789,1,5055,39,3
2220,4,1523,50,1
5075,3,8065,49,2
2331,1,2763,87,4
5394,4,8592,21,2
7439,5,687,95,2
8067,3,8393,97,2
7090,9,7923,70,2
9336,7,9250,19,2
4088,2,4256,93,1
1967,4,6285,53,2
9363,4,7877,17,4
9796,7,5554,42,2
6757,4,1082,90,4
9586,4,4555,5,3
4365,3,6424,75,4
6999,6,4026,99,3
423,4,7732,97,3
280,1,5893,50,1
1904,5,2481,88,2
595,5,433,90,1
8579,2,7260,85,4
3917,9,4855,87,3
6142,1,3971,41,1
5661,1,707,90,2
5778,6,9700,23,4
3618,2,1708,19,3
6845,1,7247,2,2
839,7,3164,57,4
4596,1,9599,64,4
7496,3,2244,33,2
141,3,6465,75,3
2597,2,3149,86,3
6701,7,9464,61,2
7756,8,6980,83,3
1377,6,3529,57,2
3674,5,1357,61,2
8770,1,4790,27,3
9895,6,2610,36,2
6362,8,4369,59,2
4741,3,9296,75,1
3808,7,8819,29,2
1138,3,4498,68,3
2257,2,2471,74,3
7865,9,1328,67,1
1787,3,2895,20,3
3938,6,5955,9,1
9316,8,1094,58,4
4646,4,7875,63,2
459,4,524,97,4
6115,3,362,98,4
9542,1,9955,25,2
948,1,7632,88,4
3700,4,9771,25,4
1336,3,3225,69,1
6370,9,4070,2,1
4628,7,1869,42,3
6286,7,1518,98,2
5925,2,9461,56,3
5934,7,6011,89,4
6040,5,1020,16,3
441,1,3434,21,2
6659,9,4925,68,4
1602,5,9655,59,4
2238,6,7959,90,1
639,3,9912,47,1
9820,6,5712,15,1
3830,3,407,9,2
9395,2,4003,93,3
6144,6,6862,0,2
7985,6,5161,73,3
9052,8,9892,0,3
6344,4,6800,26,1
2501,2,9546,65,1
1958,4,7055,68,4
1070,5,3908,25,1
155,1,9232,60,3
2295,4,2029,12,1
9801,3,8721,31,4
4578,2,3171,95,1
1089,7,3723,56,3
6049,9,2985,39,2
6415,4,6652,55,2
2940,9,9485,58,1
723,6,9668,95,3
4384,4,6085,4,3
930,4,2509,51,2
2909,2,693,4,2
7845,9,927,54,2
6763,9,3107,51,2
8388,7,5021,52,2
6416,5,8779,74,2
895,4,3001,23,1
3247,7,4330,58,1
2326,8,3240,7,2
7096,2,1296,34,2
9505,2,8840,75,3
7581,9,556,44,1
9742,6,5665,51,2
5038,2,5433,25,2
6450,3,3624,94,1
4136,5,1004,30,3
9248,4,7295,4,2
1715,4,2550,62,4
1698,6,8443,16,3
9690,8,1256,11,4
9549,2,1012,82,1
9971,2,7996,80,1
8224,8,6273,64,2
3831,6,9534,85,3
6299,6,5152,47,4
3348,8,5291,71,3
9518,8,1282,93,3
985,7,4325,78,4
1821,8,9910,78,3
4571,7,7304,27,3
587,5,8888,68,3
9757,3,926,80,1
5077,4,1417,2,4
7782,9,627,48,1
8323,1,1561,70,1
9522,4,5899,21,4
9967,7,5266,42,2
5483,4,7632,56,2
7746,7,5634,39,4
9280,1,7846,83,4
5514,1,4303,75,3
9527,1,4373,17,1
8871,3,3434,56,4
5553,1,1308,70,1
3557,3,8377,79,3
1395,8,9839,26,1
264,2,8016,62,3
3547,3,7821,26,4
6844,6,3756,57,2
7628,7,8052,11,4
6788,8,4761,37,1
3069,5,9713,81,3
5025,2,6760,93,1
8396,9,7748,94,2
3864,7,6387,4,1
9072,5,7025,16,1
2400,7,9656,19,1
6274,1,2517,18,2
8484,6,8823,3,4
3711,1,6209,2,2
246,1,4758,53,1
1594,5,5705,77,3
9682,3,8652,13,3
1529,4,1124,85,2
8223,6,6813,66,2
923,5,1561,11,2
7553,3,7767,85,3
4364,3,734,92,4
669,5,6205,19,3
3604,1,5264,52,2
5108,4,2476,90,1
1910,4,5080,17,1
8344,2,6894,0,2
5248,3,5683,6,3
7183,1,7514,60,2
3958,4,8330,70,1
6957,5,501,45,2
6026,1,3392,27,4
5643,5,9454,94,2
2696,2,5712,15,3
2591,4,5923,29,3
5906,1,4520,51,1
1781,3,8760,74,1
6509,9,4364,79,2
3013,1,2727,76,4
7133,4,8677,29,2
2307,5,8231,93,2
7276,7,600,58,4
3690,2,6375,31,2
687,1,2109,53,3
6011,7,7989,74,3
7071,9,8480,76,4
612,3,4349,0,3
7167,7,3912,36,1
9205,8,4760,2,3
3200,5,3379,9,1
2267,4,5584,88,1
9781,8,3050,68,1
6629,1,8426,38,2
4135,2,5019,81,2
1898,8,8601,91,1
9530,4,7931,75,1
8153,9,2691,3,3
258,6,5401,42,2
2924,2,4021,7,4
9424,8,3455,62,1
4943,9,7023,41,2
2822,3,1671,64,2
6529,1,5552,93,3
3339,7,9926,39,3
3525,4,7144,54,1
4563,1,8196,59,2
9656,9,3613,85,2
7908,1,1638,86,1
5329,1,477,88,3
5223,8,8101,68,4
2285,2,7794,86,1
6063,4,8420,28,3
4654,8,5555,25,2
5000,5,597,28,3
6710,3,7494,82,4
9324,9,3799,82,1
484,2,2043,9,4
2211,5,2385,99,1
5416,4,9484,6,3
7563,4,9195,22,3
2555,3,3262,69,2
7,8,4984,44,3
3657,7,7597,32,1
6411,9,1972,77,1
9164,4,1580,83,2
4874,7,8707,79,2
4402,2,1005,24,2
8916,3,6318,47,2
5546,8,1319,72,1
5297,2,7689,77,3
2426,5,330,58,1
6744,7,331,20,2
1814,4,6332,77,2
6822,5,6979,95,3
9625,9,9670,21,2
2274,7,9756,68,3
1011,3,9139,66,3
1577,1,7371,74,2
7264,2,7993,49,1
1067,5,4125,33,3
1991,5,7937,59,1
3970,7,3375,30,3
9073,8,3080,27,4
5879,7,5799,93,4
8430,5,8035,5,4
4542,5,8725,25,2
9326,9,6286,77,3
7193,6,848,99,1
3867,2,8564,18,1
9415,8,6226,78,1
6823,1,3906,54,3
3048,2,1566,18,2
781,5,7976,56,4
6747,8,9531,85,4
2675,3,3611,92,1
1749,6,4993,95,3
6222,6,7323,71,4
7946,6,2234,85,3
2791,2,5580,3,3
6519,3,8090,64,4
5774,8,9374,8,2
6357,9,9130,37,1
4979,3,6653,83,3
7588,5,3965,9,1
1091,5,3859,87,1
6526,6,8517,23,1
9607,4,1361,91,1
4627,4,5545,8,4
2324,1,3344,2,3
6534,5,3482,45,4
8971,9,5537,59,4
5055,9,6560,76,4
2608,1,1530,52,1
9020,6,6563,40,4
2290,1,2859,3,1
1727,2,6037,39,4
610,6,3034,79,4
4666,4,4327,70,2
8051,9,815,72,1
5413,3,8452,87,1
343,4,7044,14,1
4683,6,7140,23,1
8784,9,2094,18,4
3750,9,1699,72,1
8453,3,9839,70,3
9307,3,7515,81,2
5999,7,4686,40,4
3215,9,3004,59,4
97,6,6969,90,4
7387,1,8013,15,2
7665,2,7795,41,2
5176,3,2185,38,3
7279,3,2453,6,3
6165,4,2487,83,3
1537,8,7068,34,1
3588,3,5589,50,2
9442,5,9864,38,4
6985,6,9645,78,2
3648,1,1017,70,1
2657,9,5210,27,1
9826,9,4255,17,4
1517,4,6104,58,1
5061,6,7764,84,4
9349,9,9952,85,4
4624,9,5225,7,1
4272,5,5899,34,2
3669,3,6800,70,4
6566,6,6117,23,2
5800,7,5016,24,3
2090,8,5464,3,2
7097,7,9927,95,3
6171,3,8234,69,3
572,2,2588,14,2
9558,4,3143,85,4
4688,7,979,6,1
9074,9,8053,31,4
3062,4,7793,64,4
9293,4,1551,67,2
6470,7,5540,89,2
7160,4,2803,3,1
6633,6,9396,84,1
8491,7,4109,29,1
7925,4,594,96,1
7345,7,8655,4,4
6304,1,9265,60,3
7900,7,8998,19,4
9439,4,8096,31,3
8185,5,8462,56,4
4479,9,9821,30,1
4948,5,7721,30,3
5976,7,4264,77,3
370,6,6890,88,2
1938,7,5352,44,2
2352,3,2261,35,3
7127,5,9270,52,1
1753,9,1966,17,3
3670,7,700,94,3
7298,8,8036,60,2
3652,9,7982,28,3
5201,7,5782,64,3
7909,2,6471,98,1
2361,8,519,23,2
4260,5,7020,71,2
5432,7,6787,77,1
6285,3,5817,90,4
4991,8,1771,82,4
7600,9,1885,36,2
9462,5,1548,8,1
3737,1,8754,12,2
7520,8,8163,51,1
8559,6,2690,56,3
8926,4,2254,24,1
9990,9,4147,6,4
5591,3,7263,10,4
1171,3,7209,31,4
7370,6,9944,73,2
7937,9,7341,34,2
8086,6,5818,79,2
1422,2,8214,28,3
6782,6,3682,85,3
9443,5,7902,48,1
8139,7,831,40,3
9350,5,6058,72,2
8018,2,3908,16,1
6339,2,1516,56,2
9647,1,3287,89,2
874,8,1904,91,3
2297,7,326,55,4
2643,7,9105,96,4
7531,4,4802,13,3
1719,2,6025,75,4
5347,2,4461,30,4
5932,4,527,6,4
840,2,1317,31,4
9937,8,1210,91,2
581,3,507,87,4
204,7,3761,49,2
1641,8,1265,85,3
2014,5,1770,66,3
3253,2,7906,62,3
7540,8,4542,91,2
905,8,685,68,2
631,3,9567,91,3
8420,8,2250,31,2
7823,1,5166,47,2
1974,7,4809,84,3
162,7,2193,82,4
4998,4,4928,25,4
1243,8,8253,52,2
9450,3,8075,93,3
7764,1,8795,19,1
4713,4,5979,86,3
875,8,2202,67,1
1431,9,9525,95,4
8738,9,2234,58,3
6868,6,7418,96,3
4643,9,7407,95,2
5080,2,6641,30,3
5783,2,5403,82,1
9138,4,7179,29,1
7616,1,8563,50,3
8039,6,2536,6,1
7955,8,3228,56,4
9437,7,6215,20,4
2856,7,1405,4,4
1861,6,1320,87,3
2659,7,4860,24,4
3384,1,2839,31,2
9564,6,5712,21,1
9776,1,9802,72,1
8090,7,3338,71,1
8347,5,2714,35,3
7462,5,5478,84,3
6886,9,7381,49,1
4733,4,2504,62,2
3331,3,7029,27,2
9006,4,5770,69,3
8635,8,1286,52,2
6404,3,4236,20,2
8346,3,6466,50,1
9464,6,5326,54,1
7060,3,5933,3,3
2096,9,7528,16,4
2003,7,1162,90,1
8804,7,5394,12,4
9732,3,3476,68,3
4676,8,3173,62,3
5017,9,8499,82,4
7469,8,5294,24,3
546,8,3383,57,4
1449,2,3006,7,4
3986,7,8259,82,1
6900,9,4550,8,2
2610,8,858,45,1
1900,3,9549,82,3
3920,6,5303,64,1
2757,5,2357,33,4
6124,2,9572,65,2
6397,9,2836,72,2
1885,4,6366,94,3
9823,6,718,72,2
5738,1,3834,14,3
8667,1,9290,68,2
5890,2,4946,64,1
2097,2,3640,51,1
9289,4,9473,55,1
5692,5,7363,3,3
499,6,3175,52,1
5624,3,8295,33,4
836,9,6787,63,1
3471,4,2174,86,2
4697,4,2118,65,1
6280,2,7593,41,2
8883,7,4628,29,1
2171,3,7193,35,2
9231,4,3421,96,3
5678,9,5206,42,1
9184,3,7419,65,3
398,2,2637,54,2
2010,3,5496,30,1
5166,4,9547,42,2
5871,5,1367,96,4
9792,8,412,37,3
1283,9,6315,98,1
8390,6,8587,5,2
2448,6,2940,9,3
4256,6,8827,11,1
1836,4,1562,72,4
9596,1,5102,10,4
1019,7,9599,92,4
5066,5,2884,59,2
1326,4,9415,48,4
8752,7,2341,40,2
475,3,2044,12,2
2810,9,7583,12,4
8632,5,422,84,1
1651,9,1415,83,1
9611,5,9776,7,1
1169,7,2780,5,1
2528,3,8648,26,2
1206,4,8187,51,1
6256,4,7402,8,3
7926,9,9070,71,3
5469,3,5847,7,3
9383,9,1052,93,1
431,3,3501,98,4
7700,7,2910,1,2
867,5,1612,71,4
2974,9,3747,73,1
5236,9,6500,3,4
5093,2,1472,20,4
5433,5,8217,48,3
541,6,9483,67,1
5195,2,8067,73,3
1132,9,1063,52,1
9837,6,810,91,1
4501,5,2735,87,4
6354,5,8066,48,3
9333,3,790,31,3
3390,4,7696,44,2
3888,1,7653,30,3
2962,6,1994,26,1
4155,2,929,25,4
3259,4,4027,16,1
6302,6,9965,33,1
6034,7,9206,24,4
7918,3,764,24,3
9936,7,7113,71,4
2583,3,3717,39,4
2813,5,4148,5,1
3959,6,8420,48,4
2947,9,8751,17,3
6643,6,1915,0,3
5174,9,3554,58,3
6841,2,7144,78,3
8298,1,1138,99,1
3586,2,1347,68,3
9228,9,7119,74,4
7988,6,3715,13,3
2563,1,7555,64,1
2630,1,4146,1,2
3190,7,8054,50,2
7778,1,1760,70,3
7645,8,2984,84,1
5036,3,7369,39,4
1080,5,9878,80,4
4283,6,4790,90,4
9711,3,961,31,2
7085,1,9307,57,4
2085,2,4794,54,3
6345,6,7016,28,2
2452,1,8594,64,1
4966,7,6921,26,4
2023,1,6363,54,2
8071,4,3833,67,3
8987,2,5689,9,2
8718,2,1575,71,1
7321,5,6358,49,1
226,4,3890,74,3
1013,8,8872,16,3
6679,5,6563,41,3
1929,5,4239,58,2
1043,2,1703,22,3
5251,8,8629,42,2
1404,7,8325,96,2
2179,5,1118,83,1
697,8,3239,82,1
1124,5,1406,82,2
7378,5,5558,69,1
3895,3,2509,59,2
8217,1,2251,74,3
5110,4,8397,62,2
1778,1,6023,31,1
7786,3,5032,92,3
2634,8,7776,51,1
7187,7,5028,74,4
7544,6,937,53,1
7604,5,2838,34,4
3489,9,3053,56,3
8259,3,5793,29,4
1037,7,6808,11,3
6093,2,6205,68,2
2256,7,6864,82,2
8188,1,7158,0,2
2613,9,8749,87,1
313,4,3814,58,1
2649,3,793,54,1
2281,9,715,8,3
6741,7,4615,34,3
2979,1,5529,71,4
2547,8,9640,91,3
5512,8,5439,85,4
5132,5,4506,66,3
2159,6,7118,65,3
7080,6,6811,48,2
3137,9,3908,96,4
9079,4,4272,25,3
5850,2,9833,60,2
9865,3,3027,36,3
6445,7,4119,91,1
3967,4,6891,59,3
1428,2,8830,70,2
8422,7,3463,46,3
2520,3,584,55,4
7837,1,2833,51,3
4969,4,9446,92,1
1855,8,1771,30,4
8884,6,4955,17,2
5602,2,5194,9,4
9344,4,3050,33,3
9868,7,6000,16,3
448,1,6406,16,1
7703,6,1555,77,4
1284,2,5724,0,2
5995,8,8160,6,1
7899,7,5278,36,1
3727,1,9377,86,1
7353,7,998,86,2
361,5,5779,51,2
6279,6,3628,78,4
5230,8,2490,45,2
8942,1,5408,60,3
7295,4,1978,76,3
8891,3,1542,30,3
7534,1,6296,64,2
6251,9,2964,16,3
5926,5,1371,93,4
5149,3,4645,83,4
2460,9,5001,53,3
22,9,481,26,3
2066,1,6895,1,4
1653,2,9971,93,4
702,2,6329,89,1
8490,3,3884,15,2
2743,3,5683,58,2
1376,4,4033,83,4
1724,8,4375,37,1
2468,2,2634,24,2
3754,9,5456,51,2
2325,1,4183,10,2
460,3,9049,3,1
5163,3,7251,90,1
4183,3,2475,24,1
5526,5,662,26,4
4082,6,2500,51,4
1486,7,2724,21,3
3678,3,326,43,4
282,3,7453,90,2
6579,2,522,83,2
4558,2,8099,41,1
4308,6,1538,6,4
6684,1,560,24,4
4865,1,3934,83,2
3537,4,4168,76,2
3868,2,1680,3,4
7003,2,6077,80,2
2581,8,2940,57,4
1368,4,3399,28,2
9469,8,3438,9,4
8197,1,8879,64,3
597,1,938,51,1
4351,9,9112,55,2
6346,5,4046,17,3
8976,5,3397,98,3
6379,6,4978,5,4
4758,3,7751,87,4
646,4,5057,19,1
6381,2,4945,13,4
7527,5,1830,13,3
9697,8,6577,0,3
6023,2,5764,10,2
7954,3,7416,8,3
7165,1,1651,98,3
3468,7,8953,47,4
7797,3,4373,44,3
7697,3,9547,6,4
2990,3,5256,39,4
9407,2,6080,39,3
4875,2,5147,13,1
2544,9,7271,27,1
8595,2,4955,79,1
5341,7,8996,40,1
1567,8,5663,55,3
9994,6,952,88,2
4066,7,1316,79,2
3988,7,8206,94,1
7031,6,5191,15,1
2160,6,6500,18,4
685,1,1268,12,2
7602,8,2580,5,3
7784,8,8843,66,2
3243,5,8952,51,3
5844,5,8484,83,3
9219,8,2371,68,1
2461,7,7717,15,4
4083,8,4851,19,4
2837,3,1028,47,2
3697,1,5522,27,1
7128,6,5229,41,3
6267,6,1119,34,1
4941,9,3383,39,3
5946,3,9326,20,1
4583,2,4912,28,2
5784,5,917,99,2
4040,5,2905,59,4
2230,7,8550,20,3
7569,9,2722,8,4
935,2,8981,64,1
2320,9,5314,90,2
4878,1,3178,74,2
521,5,2605,72,2
522,6,5807,28,2
5345,1,5959,49,1
9876,9,8380,30,1
3359,6,1311,49,4
1311,8,3858,89,2
3983,8,8310,55,4
6494,7,6274,53,4
9560,3,892,27,1
1716,5,6421,81,1
780,6,2636,74,2
8798,2,8463,11,3
8231,6,4772,90,2
5607,2,8159,65,2
5978,4,1974,42,4
651,5,8509,48,3
3747,1,4623,53,1
2196,5,6627,15,4
8418,7,7363,54,4
369,5,5425,67,2
9884,5,8128,52,3
8005,4,8401,76,1
4214,3,8894,18,3
377,7,9328,52,2
9446,6,344,13,3
2216,1,1942,80,3
8682,6,5541,93,4
1613,9,7286,9,1
6979,6,1160,68,4
7549,5,2670,40,3
1827,6,9885,30,2
3632,9,4278,23,3
962,1,5635,70,2
2993,4,7142,55,2
6606,1,1515,72,1
9672,1,9817,12,4
2376,6,2866,29,1
8880,4,3801,80,4
359,9,8547,87,4
3839,5,5478,5,2
8184,1,2098,84,2
1246,5,7119,56,4
7504,2,621,93,4
8349,3,8469,69,3
6511,8,5289,85,4
5087,6,9385,44,3
3694,6,2022,88,1
1573,1,6598,19,2
6281,4,3306,32,2
5439,2,7506,23,2
2567,4,4753,80,3
3423,6,1657,97,4
2037,5,2270,25,3
9243,1,3772,20,3
772,6,621,61,4
5380,6,4188,79,4
9568,4,2553,13,2
3562,9,6323,21,1
562,9,9333,68,1
6683,5,5253,39,2
2546,4,9807,68,1
5510,9,8762,71,4
5330,1,2299,15,4
9667,2,4322,75,1
4531,3,660,54,2
1674,1,4094,23,2
7395,9,8442,19,3
365,6,3216,80,2
8016,9,4844,89,1
9376,2,6285,86,4
4327,1,6599,60,2
9983,8,8811,96,1
147,1,4998,51,3
1668,6,4658,36,2
3088,6,1990,64,2
8844,7,7568,37,4
7650,3,4385,2,4
407,8,4584,29,3
9584,1,3196,78,2
7788,6,5591,36,3
3456,5,5389,2,4
6186,7,9490,71,4
4182,1,9694,51,3
3576,1,3984,82,4
3271,5,7984,64,3
4940,2,4022,60,2
1031,1,3609,86,2
8872,6,1887,47,4
6230,1,6784,35,1
6592,3,9760,69,1
8906,1,2543,28,4
9811,9,1683,53,3
6724,8,7969,14,2
8029,9,1254,68,1
8052,5,7655,3,3
855,4,5742,27,4
3926,7,3381,29,4
8547,9,6037,68,2
78,1,9844,87,3
7088,1,9812,29,1
2247,5,6539,49,2
8263,4,8758,15,4
4026,6,6439,58,4
9949,9,7386,49,1
9571,8,9775,21,2
9295,7,7189,12,1
714,9,1149,21,1
7451,7,2942,14,2
788,5,569,24,3
2279,9,7431,11,4
4095,6,5114,2,2
3897,4,599,51,1
7944,7,5861,62,3
7177,9,2376,14,3
9076,7,9869,22,4
9452,4,8248,52,4
3631,2,4667,94,1
8624,8,2374,90,1
7297,1,9682,58,3
