house_id,num_rooms,location,size_sqft,age,num_bathrooms,parking,garden,floor,price
538,3,Uptown,1454,78,1,0,0,9,249861
539,7,Suburb,7467,71,3,1,1,9,1514718
540,9,Suburb,316,19,2,3,1,9,161424
541,8,Industrial Area,7397,75,2,0,1,6,1507424
542,6,Suburb,9483,67,1,3,1,1,1903944
543,8,Countryside,2532,52,1,1,0,5,543259
544,5,Suburb,1746,54,4,3,0,2,376621
545,8,Industrial Area,9957,38,4,1,0,1,2056206
546,4,Countryside,6074,35,2,3,0,5,1244527
547,8,Suburb,3383,57,4,3,1,5,730410
548,2,Countryside,8571,14,3,2,1,1,1756737
549,5,Uptown,7252,0,2,1,0,7,1512068
550,9,Uptown,8141,94,3,2,0,3,1638215
551,4,Uptown,9763,8,4,2,0,6,2012178
552,6,Suburb,5691,22,3,0,0,2,1184281
553,1,Industrial Area,9501,51,2,0,1,9,1873624
554,9,Countryside,9264,25,3,3,0,2,1945860
555,1,Downtown,8214,59,2,1,0,2,1607766
556,5,Uptown,782,17,4,0,0,1,215614
557,4,Uptown,5981,96,2,2,0,1,1162332
558,3,Downtown,7737,77,4,1,1,4,1532559
559,6,Downtown,9597,57,1,3,0,7,1946213
560,2,Suburb,5503,64,4,3,0,4,1090821
561,3,Countryside,3661,76,2,0,0,5,701932
562,5,Uptown,6247,78,2,0,0,6,1237620
563,9,Industrial Area,9333,68,1,0,0,5,1887743
564,2,Suburb,3834,13,1,3,1,5,802392
565,8,Suburb,2172,77,4,2,0,4,463742
566,2,Industrial Area,7558,45,3,0,0,9,1492847
567,5,Industrial Area,6282,68,3,3,0,5,1260379
568,7,Industrial Area,3805,74,1,1,0,9,772784
569,8,Downtown,3620,31,4,3,1,4,818414
570,1,Uptown,3028,50,1,1,1,9,574806
571,6,Downtown,1254,68,1,1,1,5,256313
572,1,Uptown,1895,99,2,2,0,8,307903
573,2,Downtown,2588,14,2,0,1,1,535458
574,1,Countryside,7145,52,2,1,0,4,1397153
575,5,Uptown,7963,70,1,0,1,4,1577824
576,9,Suburb,7236,68,4,3,1,2,1505206
577,6,Uptown,1043,93,3,0,1,3,194680
578,1,Uptown,1794,14,3,3,1,8,385432
579,1,Uptown,6906,29,2,1,0,8,1373256
580,2,Countryside,7244,77,4,2,1,1,1415980
581,9,Downtown,7508,23,2,1,1,2,1595863
582,3,Suburb,507,87,4,3,0,4,70239
583,1,Downtown,1383,34,4,1,1,6,290406
584,5,Downtown,2712,68,4,2,1,3,566636
585,7,Industrial Area,3611,11,1,0,1,7,786162
586,6,Countryside,7051,83,4,3,0,3,1418479
587,1,Industrial Area,8257,45,1,0,0,8,1614906
588,5,Countryside,8888,68,3,2,1,6,1786039
589,5,Downtown,508,35,3,1,1,8,150962
590,6,Downtown,7848,84,1,2,0,7,1548097
591,3,Countryside,8924,47,3,3,0,5,1794045
592,5,Downtown,2956,66,3,3,1,5,614131
593,7,Downtown,6150,92,2,1,0,3,1229374
594,5,Suburb,2736,53,1,3,1,4,558346
595,5,Industrial Area,5693,88,1,2,0,8,1116014
596,5,Industrial Area,433,90,1,3,0,5,52346
597,3,Industrial Area,7533,35,2,0,1,9,1524038
598,1,Uptown,938,51,1,2,1,3,173744
599,5,Suburb,1528,21,3,2,1,3,359561
600,9,Industrial Area,4319,37,4,3,0,8,940436
601,1,Industrial Area,9782,98,2,1,1,8,1894806
602,3,Suburb,2496,61,2,1,1,7,479879
603,4,Downtown,1275,64,1,1,0,6,236782
604,1,Industrial Area,6421,2,4,3,0,7,1312829
605,1,Downtown,1328,87,4,3,1,7,224732
606,8,Industrial Area,825,7,4,3,0,6,274909
607,2,Countryside,2627,38,3,2,1,9,531985
608,8,Uptown,2846,17,4,2,0,5,662817
609,7,Industrial Area,1135,2,1,3,0,5,313191
610,2,Countryside,2783,17,3,1,0,6,579853
611,6,Suburb,3034,79,4,0,0,4,613090
612,6,Countryside,7604,95,1,1,1,9,1510341
613,3,Suburb,4349,0,3,2,0,2,916617
614,2,Industrial Area,9795,25,3,2,1,3,1989004
615,1,Suburb,8623,51,4,1,0,9,1716569
616,6,Countryside,692,11,3,1,1,1,207051
617,5,Uptown,2766,37,2,2,1,5,579915
618,9,Downtown,1525,84,1,2,0,3,320297
619,1,Downtown,3005,40,4,3,1,3,611554
620,7,Uptown,761,52,1,0,1,1,178899
621,5,Downtown,4285,12,1,3,1,8,923112
622,5,Industrial Area,451,75,2,3,1,3,93792
623,2,Industrial Area,2085,12,3,1,1,4,450330
624,3,Countryside,6542,17,2,1,1,5,1333943
625,7,Countryside,8445,18,2,0,0,5,1744152
626,6,Suburb,6656,18,3,3,1,2,1411280
627,2,Countryside,7610,69,4,3,1,7,1507598
628,6,Industrial Area,7145,47,1,2,1,6,1459771
629,2,Countryside,3760,70,4,2,0,7,729760
630,2,Downtown,2136,70,4,0,0,3,392385
631,2,Suburb,9889,27,2,1,0,8,1976148
632,3,Suburb,9567,91,3,2,1,6,1884242
633,2,Industrial Area,6043,18,3,0,0,7,1235298
634,4,Countryside,6578,79,1,3,0,9,1292111
635,9,Downtown,1793,80,3,0,0,8,374115
636,6,Countryside,9627,85,4,0,1,8,1935928
637,1,Uptown,1848,82,3,2,0,3,312025
638,8,Countryside,9276,47,3,2,0,1,1900945
639,7,Industrial Area,5463,28,4,3,1,1,1162784
640,3,Countryside,9912,47,1,3,1,2,1979828
641,1,Suburb,6004,18,1,3,0,8,1197871
642,5,Downtown,6704,98,4,0,1,6,1310987
643,4,Industrial Area,6988,46,3,0,0,6,1413483
644,8,Uptown,3951,88,3,2,1,1,810634
645,1,Downtown,2363,59,1,3,0,2,440161
646,1,Downtown,2320,47,1,2,1,5,437549
647,4,Suburb,5057,19,1,3,1,3,1049481
648,8,Suburb,6223,18,2,3,1,2,1329747
649,5,Suburb,7653,41,1,2,0,9,1555256
650,2,Industrial Area,9442,76,3,2,0,7,1859743
651,6,Countryside,8516,75,1,2,0,1,1703716
652,5,Downtown,8509,48,3,3,1,1,1730545
653,2,Countryside,869,14,3,0,1,3,209004
654,3,Countryside,5412,59,3,2,0,6,1073591
655,9,Suburb,1655,67,1,2,1,2,370765
656,7,Countryside,8356,78,1,0,0,8,1659898
657,7,Downtown,1130,80,4,0,0,4,245426
658,6,Downtown,5431,26,1,1,0,8,1121456
659,8,Uptown,5702,74,1,2,1,7,1156587
660,4,Industrial Area,9363,54,1,1,0,2,1858378
661,8,Countryside,1134,86,2,1,0,9,223848
662,4,Industrial Area,5252,14,1,0,0,5,1072894
663,8,Industrial Area,1269,51,2,3,0,6,306632
664,9,Industrial Area,892,30,3,3,0,2,261765
665,3,Industrial Area,554,89,3,0,1,3,77713
666,3,Downtown,2961,6,3,1,1,8,637667
667,2,Countryside,9094,12,3,1,0,5,1852102
668,3,Uptown,9557,53,2,1,0,1,1891750
669,3,Industrial Area,2139,12,2,1,0,9,450726
670,5,Uptown,6205,19,3,2,0,1,1284917
671,5,Downtown,2731,97,1,1,1,9,516641
672,2,Downtown,8056,9,3,0,1,6,1640210
673,6,Suburb,5653,51,3,1,0,7,1160312
674,5,Industrial Area,1265,36,2,1,1,1,282269
675,6,Suburb,2037,51,3,0,1,1,438941
676,1,Uptown,784,26,2,1,0,5,159724
677,5,Countryside,8241,33,4,3,0,2,1695353
678,9,Suburb,8502,99,2,0,0,5,1695504
679,2,Downtown,6551,61,3,2,0,5,1281701
680,1,Industrial Area,2327,15,1,2,0,6,464223
681,9,Uptown,5513,58,2,0,1,9,1155319
682,9,Downtown,8290,20,2,2,1,6,1741067
683,9,Countryside,6527,15,2,2,1,1,1405989
684,6,Industrial Area,7281,80,3,2,1,5,1464712
685,8,Countryside,9096,78,3,0,0,2,1843347
686,1,Countryside,1268,12,2,1,1,8,267172
687,4,Industrial Area,736,32,1,2,0,7,164869
688,1,Industrial Area,2109,53,3,3,1,6,413055
689,8,Countryside,6846,68,1,1,0,2,1384239
690,1,Uptown,8407,26,4,1,1,3,1697733
691,3,Industrial Area,5805,51,1,2,1,9,1161920
692,4,Downtown,5557,64,3,2,1,9,1122807
693,8,Suburb,5209,43,2,1,0,7,1096759
694,6,Uptown,8784,29,4,2,0,2,1813884
695,7,Industrial Area,761,22,1,0,1,7,206938
696,8,Industrial Area,3533,78,2,0,0,1,715414
697,2,Uptown,5502,99,4,2,1,9,1063210
698,8,Suburb,3239,82,1,1,1,9,657558
699,3,Countryside,388,93,2,2,0,6,22131
700,7,Downtown,1963,15,4,3,0,1,484385
701,3,Industrial Area,3601,54,3,0,1,8,714058
702,7,Suburb,5437,17,1,1,1,6,1162438
703,2,Downtown,6329,89,1,3,1,9,1216766
704,6,Uptown,721,16,4,2,1,9,225890
705,3,Industrial Area,4049,74,1,0,1,7,774422
706,3,Countryside,5271,51,2,3,1,4,1055253
707,9,Uptown,7145,44,1,1,1,1,1485511
708,7,Industrial Area,4733,55,1,0,0,3,968047
709,5,Suburb,565,92,2,2,0,6,89261
710,7,Downtown,3150,53,2,2,0,1,660631
711,9,Downtown,1678,8,3,0,0,4,431401
712,1,Industrial Area,6803,16,2,3,0,8,1380368
713,7,Uptown,7457,26,1,0,0,8,1545266
714,6,Countryside,4716,36,4,0,0,6,996742
715,9,Suburb,1149,21,1,0,1,6,314883
716,1,Industrial Area,5114,71,3,3,1,3,982991
717,4,Suburb,9483,66,4,0,0,7,1888761
718,9,Downtown,4064,37,3,1,1,8,887585
719,4,Countryside,7679,98,1,2,0,2,1490267
720,3,Suburb,3574,95,2,3,0,5,661543
721,9,Industrial Area,1016,71,4,1,0,6,246964
722,2,Countryside,5380,43,1,0,0,1,1063839
723,4,Uptown,1195,90,4,1,1,5,221210
724,6,Industrial Area,9668,95,3,3,0,3,1920950
725,2,Suburb,9951,35,1,2,0,3,1995969
726,8,Countryside,2843,97,4,3,0,6,584843
727,8,Industrial Area,8071,24,1,0,1,1,1679358
728,1,Countryside,4937,94,1,0,1,5,923793
729,3,Countryside,8366,41,3,2,0,5,1692306
730,9,Countryside,3853,12,3,3,1,5,874723
731,5,Suburb,1649,55,3,3,0,3,352441
732,6,Industrial Area,3286,78,2,3,1,6,664621
733,4,Downtown,7496,50,4,1,0,1,1517564
734,2,Downtown,2422,49,3,2,0,1,470249
735,8,Suburb,8989,76,2,3,0,2,1822216
736,6,Suburb,8346,51,2,2,1,4,1692648
737,5,Countryside,9213,32,4,1,1,9,1881604
738,9,Industrial Area,1663,94,4,3,0,8,357570
739,1,Industrial Area,607,24,3,1,1,2,138995
740,5,Uptown,3051,57,2,0,1,1,618569
741,6,Uptown,9375,39,4,0,0,4,1917934
742,5,Downtown,8082,86,4,0,0,5,1602861
743,6,Uptown,1564,37,4,2,1,2,371842
744,6,Uptown,5639,2,4,3,0,6,1213614
745,7,Downtown,7803,15,2,3,1,8,1648627
746,4,Downtown,6148,1,1,1,0,5,1266630
747,8,Uptown,9544,22,4,1,0,4,1987995
748,7,Industrial Area,793,97,2,0,0,7,144778
749,9,Uptown,2321,29,4,2,0,5,541217
750,7,Countryside,2047,9,2,2,0,8,480727
751,3,Countryside,5387,64,3,1,0,7,1053225
752,3,Countryside,3602,21,1,1,0,5,733606
753,8,Suburb,7427,51,2,3,0,8,1542945
754,5,Countryside,5322,55,2,3,1,1,1077447
755,4,Industrial Area,6455,32,2,1,1,8,1316766
756,8,Suburb,9423,88,4,3,1,3,1909848
757,6,Suburb,6709,85,3,1,1,1,1351127
758,2,Countryside,5554,79,4,2,1,9,1090831
759,4,Uptown,9248,29,3,0,1,6,1880245
760,4,Downtown,9546,81,1,1,1,8,1891774
761,6,Uptown,4654,23,4,1,1,4,994315
762,6,Uptown,3753,4,2,3,1,2,834618
763,1,Suburb,2816,52,1,1,0,6,533094
764,8,Suburb,6369,54,4,2,1,2,1337528
765,6,Suburb,7674,22,3,0,1,1,1594161
766,3,Industrial Area,9138,90,4,3,0,7,1798538
767,9,Industrial Area,5508,75,4,2,1,7,1139600
768,2,Downtown,494,9,2,0,0,6,116671
769,8,Suburb,9637,97,2,3,0,2,1924644
770,3,Countryside,4591,32,1,2,1,5,931403
771,5,Suburb,6510,79,2,1,1,1,1299625
772,6,Industrial Area,5430,92,4,3,0,2,1085030
773,6,Suburb,621,61,4,1,1,5,154402
774,4,Industrial Area,7005,81,3,3,1,5,1397173
775,3,Suburb,2002,26,4,0,1,7,440321
776,4,Countryside,1130,6,1,3,1,5,290025
777,1,Downtown,8680,99,1,3,0,6,1663285
778,4,Countryside,5906,26,2,2,0,2,1217546
779,1,Industrial Area,391,73,3,3,1,5,54419
780,1,Uptown,4177,9,4,0,1,8,869595
781,6,Countryside,2636,74,2,2,1,1,531395
782,5,Suburb,7976,56,4,1,0,7,1605962
783,4,Downtown,1880,29,1,3,1,8,413049
784,3,Suburb,9900,2,1,0,1,5,2018968
785,1,Suburb,8666,28,3,0,0,4,1736953
786,6,Countryside,6092,13,4,3,0,1,1301364
787,2,Downtown,8046,76,4,3,1,9,1592576
788,8,Uptown,773,82,1,1,0,2,152162
789,5,Suburb,569,24,3,1,1,5,168023
790,7,Downtown,6850,9,2,1,0,7,1436053
791,2,Uptown,993,78,3,1,0,8,158636
792,8,Suburb,1715,91,2,1,0,4,343629
793,2,Downtown,2383,48,2,1,0,1,471172
794,4,Countryside,1535,37,1,2,0,7,312990
795,1,Suburb,4267,70,2,2,0,9,818846
796,5,Suburb,8625,13,4,0,1,1,1782967
797,9,Downtown,5085,29,1,2,1,1,1089381
798,1,Suburb,6425,39,3,3,0,7,1276305
799,9,Uptown,6934,11,3,3,0,9,1487255
800,8,Suburb,6268,91,2,3,1,5,1276650
801,6,Industrial Area,1140,13,4,0,1,4,308192
802,7,Uptown,5383,0,3,2,0,6,1171436
803,3,Downtown,1761,67,2,3,0,9,337007
804,1,Uptown,5234,48,3,2,1,2,1046683
805,5,Industrial Area,3772,17,4,3,0,5,811783
806,2,Industrial Area,7463,35,2,1,1,4,1504809
807,5,Suburb,6875,63,4,2,0,3,1395275
808,8,Suburb,5143,95,2,2,0,5,1023018
809,9,Countryside,8039,27,4,3,0,7,1703247
810,2,Uptown,2809,91,3,2,0,3,502116
811,3,Countryside,9457,31,3,1,1,3,1920198
812,3,Industrial Area,6322,71,4,3,1,6,1258613
813,1,Suburb,2338,24,3,1,1,5,486083
814,8,Suburb,2150,46,3,3,1,3,503851
815,6,Suburb,7732,19,2,2,1,1,1612109
816,8,Downtown,9226,32,4,3,1,2,1938034
817,9,Industrial Area,2753,29,2,0,0,3,621499
818,5,Suburb,3316,36,3,3,0,4,701808
819,3,Industrial Area,6925,79,3,2,1,5,1356707
820,5,Suburb,7704,52,1,1,0,9,1555745
821,5,Uptown,4303,88,4,1,1,4,842629
822,5,Industrial Area,2613,73,4,0,1,9,517034
823,3,Countryside,4923,68,2,3,0,5,967113
824,4,Downtown,3463,7,4,3,1,3,765402
825,9,Countryside,7486,96,2,1,0,7,1510630
826,9,Industrial Area,7315,0,3,1,1,8,1577738
827,2,Suburb,8082,94,1,2,1,9,1570325
828,8,Industrial Area,5514,6,3,0,1,9,1202627
829,8,Downtown,8921,61,2,1,0,6,1809754
830,7,Industrial Area,7238,86,2,3,0,9,1451552
831,8,Suburb,3288,57,1,1,0,3,689295
832,3,Countryside,5456,87,3,2,0,2,1049457
833,6,Uptown,5812,77,4,3,1,5,1191162
834,1,Countryside,2650,86,1,2,0,7,455338
835,7,Suburb,4288,72,4,2,0,7,884948
836,1,Suburb,3170,7,3,2,0,6,654202
837,9,Downtown,6787,63,1,0,0,3,1390515
838,1,Industrial Area,3210,7,3,3,1,6,671339
839,1,Industrial Area,4913,2,3,3,0,1,1007008
840,7,Countryside,3164,57,4,2,1,3,679825
841,2,Uptown,1317,31,4,0,0,2,268568
842,5,Uptown,4990,67,4,1,0,4,1012313
843,8,Downtown,9824,48,3,3,0,8,2029684
844,8,Suburb,8673,37,2,1,0,3,1789899
845,3,Downtown,7059,1,3,3,0,6,1473479
846,7,Industrial Area,2751,8,2,2,0,1,625615
847,3,Suburb,2252,45,1,3,0,4,446618
848,6,Downtown,5000,64,4,2,0,5,1019092
849,6,Countryside,8754,48,4,3,0,5,1791537
850,3,Industrial Area,6513,74,3,2,1,1,1295208
851,7,Uptown,960,28,2,1,0,9,243268
852,3,Downtown,1615,89,1,1,0,5,273611
853,8,Industrial Area,7681,90,3,1,0,9,1537640
854,4,Industrial Area,3219,28,1,3,1,7,684065
855,1,Uptown,2372,32,2,0,1,5,465333
856,4,Uptown,5742,27,4,1,0,9,1181814
857,7,Uptown,2319,94,4,3,0,5,462965
858,4,Downtown,6925,82,2,2,1,9,1362137
859,6,Uptown,1115,25,4,0,1,5,275522
860,9,Countryside,5077,28,3,0,0,1,1092015
861,1,Industrial Area,5034,10,2,0,1,7,1024711
862,5,Uptown,3929,95,4,1,0,5,763401
863,7,Industrial Area,3053,84,2,1,1,5,620910
864,1,Suburb,6805,33,1,1,0,6,1339129
865,4,Suburb,4985,85,3,1,0,6,979929
866,6,Uptown,501,47,3,2,0,7,143565
867,2,Industrial Area,1304,26,3,3,0,8,271950
868,5,Suburb,1612,71,4,0,0,1,324788
869,1,Uptown,2325,39,1,3,1,3,448094
870,6,Industrial Area,3433,30,4,0,0,6,744123
871,6,Uptown,4521,64,4,0,1,1,923666
872,4,Industrial Area,6492,38,2,0,1,5,1315606
873,8,Suburb,3971,97,3,0,1,5,804387
874,4,Uptown,5241,23,4,2,1,9,1094785
875,8,Suburb,1904,91,3,2,0,2,382338
876,8,Uptown,2202,67,1,0,1,7,460577
877,5,Downtown,4888,81,1,0,1,9,955142
878,4,Suburb,8460,92,3,1,1,8,1668058
879,2,Suburb,2649,22,3,0,0,1,540379
880,3,Countryside,5359,60,1,3,0,1,1056616
881,3,Suburb,8228,26,1,2,1,2,1667252
882,4,Industrial Area,7420,15,4,3,1,1,1540011
883,4,Uptown,4664,44,1,1,0,8,940122
884,5,Downtown,5019,26,4,2,1,7,1052616
885,4,Industrial Area,6543,72,1,1,0,6,1280235
886,8,Industrial Area,8381,4,4,1,1,2,1779194
887,6,Industrial Area,9310,58,2,3,1,9,1886203
888,6,Industrial Area,2977,71,2,0,0,1,588651
889,8,Downtown,847,81,4,2,0,1,195801
890,7,Countryside,8850,34,3,2,1,2,1837306
891,8,Suburb,3661,69,2,0,0,7,749812
892,2,Industrial Area,2224,86,1,3,1,1,399691
893,9,Suburb,5543,45,3,1,0,3,1175503
894,1,Suburb,4947,89,1,3,0,8,933760
895,8,Industrial Area,6981,55,2,1,0,7,1437557
896,4,Countryside,3001,23,1,2,1,8,636860
897,4,Suburb,721,9,4,0,1,6,194658
898,5,Uptown,635,78,3,0,1,8,127519
899,8,Suburb,356,37,2,2,0,5,137397
900,5,Industrial Area,4250,83,3,1,1,9,843143
901,8,Downtown,7355,92,4,3,0,1,1496392
902,1,Suburb,3447,69,2,1,0,7,651857
903,9,Countryside,3837,47,1,0,0,6,812056
904,6,Uptown,6728,8,3,3,0,8,1417676
905,3,Uptown,1021,49,2,3,1,2,213955
906,8,Downtown,685,68,2,1,1,1,161769
907,9,Downtown,3117,47,4,1,1,1,690073
908,6,Suburb,7726,38,2,1,0,2,1578589
909,7,Industrial Area,7415,82,2,3,1,5,1502251
910,1,Countryside,559,4,4,2,0,7,142989
911,5,Uptown,4788,83,1,3,1,9,950677
912,5,Downtown,9091,10,1,0,1,4,1876087
913,4,Countryside,7836,59,2,2,1,9,1575475
914,6,Industrial Area,3555,26,1,2,1,3,770730
915,7,Uptown,9531,92,4,1,1,6,1918557
916,9,Uptown,4348,6,1,3,1,9,977984
917,1,Industrial Area,9247,59,2,0,0,1,1802119
918,6,Uptown,3457,49,4,3,0,4,729983
919,7,Industrial Area,776,66,1,1,0,5,166747
920,3,Uptown,5583,68,3,3,1,6,1101855
921,8,Suburb,2659,54,3,0,0,8,575101
922,5,Industrial Area,7705,76,4,1,1,2,1540341
923,9,Countryside,8324,15,1,3,0,6,1745826
924,5,Suburb,1561,11,2,0,1,7,362539
925,9,Countryside,6623,26,3,0,1,6,1401898
926,4,Uptown,6237,32,1,1,0,4,1255012
927,9,Countryside,1882,78,1,1,1,6,393507
928,5,Suburb,1798,84,2,2,1,4,339953
929,9,Industrial Area,9240,80,2,2,0,9,1865646
930,3,Downtown,9022,54,1,0,0,1,1779620
931,4,Countryside,2509,51,2,1,0,9,511300
932,9,Downtown,4363,36,4,1,0,4,948203
933,6,Countryside,7528,14,3,3,0,3,1568620
934,2,Countryside,9600,83,3,3,1,5,1878236
935,7,Industrial Area,5966,82,1,3,1,3,1194902
936,2,Uptown,8981,64,1,3,0,1,1764600
937,2,Suburb,8496,67,2,2,1,8,1678830
938,1,Suburb,8567,2,3,3,0,9,1747697
939,3,Suburb,5672,71,2,1,1,6,1118503
940,6,Uptown,6450,4,1,0,1,2,1367632
941,8,Downtown,772,8,1,0,1,6,244669
942,9,Suburb,9873,0,1,0,0,6,2078797
943,7,Downtown,1137,29,1,2,1,6,278737
944,4,Uptown,9094,70,1,0,0,9,1789526
945,6,Uptown,1486,85,1,2,0,4,283222
946,5,Industrial Area,6761,19,4,2,0,2,1417535
947,8,Suburb,1781,92,4,0,1,8,371519
948,1,Industrial Area,7999,26,2,2,1,6,1604688
949,1,Suburb,7632,88,4,3,1,1,1493237
950,6,Uptown,531,98,2,3,0,6,83762
951,2,Uptown,627,90,2,3,0,2,80552
952,5,Countryside,6681,62,4,2,0,4,1348638
953,1,Countryside,5539,74,3,3,0,2,1072067
954,7,Uptown,1249,80,2,0,0,4,258717
955,1,Uptown,7338,30,1,0,0,7,1455930
956,4,Downtown,8348,81,2,2,1,8,1650578
957,9,Downtown,2597,18,2,2,0,3,612614
958,1,Industrial Area,1607,92,3,3,1,1,266126
959,4,Countryside,8689,78,1,1,0,1,1708435
960,6,Countryside,3079,61,3,0,0,7,620141
961,6,Uptown,7618,6,3,1,1,1,1599331
962,8,Uptown,3636,36,3,3,1,3,801574
963,1,Industrial Area,5635,70,2,2,1,5,1097430
964,7,Countryside,9830,85,1,3,1,5,1963020
965,1,Downtown,8707,75,1,1,1,4,1695428
966,7,Suburb,7802,7,3,3,1,8,1660652
967,3,Industrial Area,7826,56,4,2,1,3,1564442
968,8,Suburb,1949,81,1,1,0,8,395702
969,3,Downtown,3162,27,1,3,0,6,656945
970,1,Downtown,9101,81,3,2,0,4,1762757
971,8,Suburb,1217,94,2,3,0,3,243947
972,3,Industrial Area,8653,16,3,3,1,2,1779761
973,2,Suburb,4437,86,4,2,1,6,853318
974,1,Industrial Area,7647,10,4,2,0,1,1559593
975,3,Industrial Area,5749,14,3,3,1,8,1199371
976,2,Uptown,5982,29,4,0,0,5,1207108
977,2,Countryside,3111,94,2,3,1,7,576926
978,6,Countryside,3721,5,2,2,0,7,819278
979,1,Downtown,4515,11,2,0,0,6,908466
980,2,Uptown,9590,86,4,2,0,5,1874858
981,6,Countryside,3021,60,2,3,1,2,626756
982,3,Industrial Area,8614,35,3,1,0,3,1741805
983,4,Industrial Area,3553,34,2,2,0,3,742325
984,1,Suburb,1088,66,4,2,0,5,182372
985,8,Suburb,556,91,1,1,1,2,124513
986,7,Industrial Area,4325,78,4,2,0,1,891026
987,7,Industrial Area,6256,76,3,2,1,4,1265074
988,3,Suburb,7041,62,3,2,1,3,1411436
989,3,Countryside,3954,82,4,1,0,3,754900
990,2,Downtown,7960,39,2,3,1,6,1598936
991,1,Suburb,3551,81,2,2,1,9,659416
992,7,Countryside,5568,30,1,0,1,2,1174024
993,7,Countryside,7476,36,2,3,1,5,1550321
994,2,Countryside,7862,84,3,3,0,2,1531301
995,7,Uptown,9099,4,2,0,1,6,1903640
996,8,Uptown,4726,80,4,0,0,1,955269
997,1,Countryside,4227,82,4,0,1,1,795200
998,9,Industrial Area,5626,3,1,1,1,9,1236718
999,7,Uptown,2452,25,3,2,0,5,564438
1000,3,Suburb,9038,23,4,3,1,9,1857900
1001,8,Uptown,8188,38,3,0,1,8,1702336
1002,7,Industrial Area,5774,55,2,2,0,9,1176850
1003,8,Downtown,788,53,1,2,1,9,210198
1004,6,Uptown,2122,37,1,1,0,8,447214
1005,9,Countryside,8060,53,2,3,0,3,1661299
1006,5,Countryside,5922,18,4,2,1,7,1240481
1007,3,Countryside,3421,93,3,0,0,4,635204
1008,3,Downtown,4074,25,3,0,1,8,836616
1009,1,Industrial Area,6746,51,3,1,1,7,1329997
1010,8,Suburb,3752,74,4,0,0,9,773072
1011,2,Industrial Area,9141,60,2,0,1,8,1804316
1012,3,Downtown,9139,66,3,1,0,3,1806695
1013,8,Countryside,5781,21,4,1,1,5,1251358
1014,8,Industrial Area,8872,16,3,0,0,3,1862953
1015,4,Suburb,8133,10,4,3,0,9,1694089
1016,4,Countryside,7417,38,2,3,0,1,1512154
1017,5,Suburb,9691,60,3,1,0,7,1936728
1018,6,Uptown,5187,90,2,3,0,9,1025223
1019,5,Suburb,3290,48,1,3,0,3,683153
1020,7,Countryside,9599,92,4,3,1,7,1932204
1021,2,Uptown,3747,60,1,1,1,7,716595
1022,7,Countryside,521,11,2,3,1,2,196703
1023,7,Countryside,7918,12,2,0,1,5,1652744
1024,1,Uptown,9931,57,2,0,0,7,1958877
1025,7,Suburb,6888,10,3,1,0,2,1462777
1026,5,Downtown,917,63,3,3,0,2,189000
1027,3,Downtown,2870,30,2,2,0,6,582866
1028,3,Downtown,6609,10,2,2,1,2,1355479
1029,4,Downtown,3055,42,3,0,0,1,624985
1030,2,Industrial Area,3090,35,3,0,0,3,623342
1031,2,Downtown,8126,1,4,2,0,1,1677786
1032,1,Uptown,3609,86,2,1,1,6,664048
1033,5,Downtown,7452,60,3,3,1,4,1512135
1034,4,Countryside,4354,35,3,2,1,2,894383
1035,2,Downtown,7356,77,1,3,1,7,1428462
1036,3,Suburb,7724,48,2,2,0,7,1542923
1037,7,Uptown,7981,26,2,0,1,8,1652430
1038,7,Uptown,6808,11,3,3,1,7,1457306
1039,4,Industrial Area,524,57,1,1,0,1,88410
1040,5,Countryside,7439,92,4,3,1,3,1482789
1041,5,Uptown,8436,5,2,3,1,1,1757298
1042,6,Suburb,3650,43,4,2,0,2,766205
1043,9,Downtown,4127,46,2,1,1,1,889523
1044,2,Uptown,1703,22,3,0,1,9,352601
1045,5,Suburb,4512,73,4,3,1,7,906704
1046,3,Downtown,709,97,2,3,1,9,96145
1047,4,Industrial Area,2216,75,4,2,0,8,432321
1048,6,Uptown,4367,95,3,0,0,2,846039
1049,8,Uptown,3159,25,1,2,1,1,706355
1050,1,Suburb,7372,6,1,1,0,5,1479492
1051,8,Countryside,2351,31,4,0,0,7,530795
1052,7,Industrial Area,4001,32,4,1,1,2,863169
1053,1,Countryside,8514,81,4,2,1,4,1663745
1054,2,Uptown,3268,98,2,0,0,7,584237
1055,3,Countryside,9236,19,3,1,0,9,1880914
1056,1,Downtown,901,94,4,1,1,6,120690
1057,9,Industrial Area,8234,68,1,2,0,7,1673461
1058,8,Countryside,5574,95,2,0,0,8,1105275
1059,2,Downtown,2142,51,4,1,1,8,418042
1060,9,Suburb,2962,41,2,3,1,9,675426
1061,7,Countryside,8974,82,4,0,1,2,1813564
1062,9,Industrial Area,4336,0,4,0,1,7,987193
1063,6,Downtown,2939,62,2,3,0,2,606381
1064,6,Countryside,5826,6,3,0,1,7,1248652
1065,4,Suburb,5668,57,3,0,0,9,1131896
1066,2,Countryside,7443,85,1,3,0,4,1432081
1067,7,Downtown,6403,49,3,2,1,5,1325506
1068,5,Countryside,4125,33,3,1,0,5,863628
1069,6,Industrial Area,5970,50,2,3,1,2,1222564
1070,2,Uptown,5096,9,2,0,1,3,1053225
1071,5,Downtown,3908,25,1,1,0,1,822938
1072,4,Downtown,7178,31,4,1,0,3,1460690
1073,9,Downtown,1318,41,2,1,0,5,324846
